,Cell ID,Slice,x,y,Dist to pia,Dist to bottom,Angle,Ank1,Kcnmb2,Ankrd55,Slc32a1,Btbd11,Arx,Dlx1,Gad2,Pvalb,Pdgfra,Nxph4,Car3,Slc17a8,Syt6,Rspo1,Lratd2,Deptor,Ndnf,Chrna2,Calb1,Sncg,Th,Gad1,Slc17a7,Neurod1,Rorb,Fezf2,Adarb2,Lamp5,Vip,Lhx6,Chodl,Fa2h,Ly86,Ly6c2,Dcn,Fgfr3,Map3k7cl,Nxph1,Pcp4,Neurod6,Nrn1,Sst,Nrgn,Ptn,Cck,Synpr,Slc6a1,Dlx6,Atp1a3,Arpp19,Npy,Cxcl14,Rab3b,Cryab,Penk,Tesc,Crh,Caln1,Kcnip1,Gm11549,Ctxn1,Car4,Nfib,Id2,Igfbp6,Itpka,Ptprd,Sv2b,Vxn,Reln,Rprml,Cnr1,Cacna2d3,Plpp4,Adcy2,Kcnip4,Sparcl1,Brinp3,unused-1,unused-2
69,10104,1,13178.8,13969.5,827.325,549.352,132.81,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,1,0,0,0,6,2,0,1,0,0,0,0,0,0,0,13,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,2,0,0,0
70,10105,1,13131.6,11818.0,913.2289999999999,368.125,160.672,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,4,0,0,0,0,11,1,0,0,0,0,0,0,0,1,0,3,0,0,0,13,2,1,0,4,1,1,13,0,3,0,1,0,2,0,0,0,0,23,2,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,2,0,0,0
71,10106,1,13188.5,13300.0,851.414,488.875,140.253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,1,0,3,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
72,10107,1,13190.1,12835.2,870.31,448.24,145.841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
73,10108,1,13214.5,13189.5,858.073,477.9,141.213,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,1,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,0,1,0,22,0,1,0,2,4,0,19,0,15,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
74,10109,1,13271.4,11845.6,923.812,361.577,158.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,7,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,10110,1,13279.5,13888.2,839.439,537.79,132.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,16,0,0,0,1,0,0,0,0,1,0,6,1,0,1,2,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0
76,10111,1,13342.9,13829.7,847.307,529.874,132.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,12,1,0,0,0,0,0,0,0,1,0,14,0,0,0,1,0,0,0,4,1,0,0,0,2,0,0,1,5,0,0,0
77,10112,1,13339.6,12403.0,902.834,403.535,149.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,6,0,1,0,0,0,8,2,0,0,0,0,0,0,0,0,0,19,2,0,0,1,0,1,0,4,0,0,0,2,1,0,0,0,0,0,0,0
78,10114,1,13411.1,13636.4,860.1110000000001,509.42699999999996,133.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0
79,10115,1,13406.3,13360.1,869.373,484.50800000000004,136.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80,10118,1,13479.4,13144.0,884.2560000000001,461.849,138.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,10119,1,13510.3,13644.5,869.177,506.241,132.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,0,0
82,10120,1,13495.6,11473.5,962.258,318.445,160.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,4,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,9,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,27,4,0,1,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0
83,10123,1,13617.5,12425.7,926.607,391.548,144.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,10124,1,13632.1,11827.7,955.937,339.293,152.43200000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,10,0,5,0,0,0,11,2,0,0,0,0,0,1,0,0,0,5,3,0,0,0,1,1,3,2,1,0,1,1,1,0,0,0,1,0,0,0
85,10125,1,13630.5,13766.4,876.591,513.0509999999999,129.517,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,7,0,2,2,19,0,0,0,1,0,0,0,0,0,0,0,6,1,2,0,16,2,2,0,0,0,16,3,0,0,0,2,0,0,0,0,1,17,4,0,0,0,0,0,1,3,4,0,0,0,0,0,1,0,2,0,0,0
86,10126,1,13620.8,12856.4,908.602,429.80199999999996,139.475,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,1,6,0,0,0,11,2,0,0,0,0,0,1,0,0,0,23,0,0,0,0,1,0,1,3,5,0,1,0,1,0,1,1,0,0,0,0
87,10128,1,13643.5,12928.7,907.7810000000001,435.375,138.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,10129,1,13633.8,13096.9,900.321,451.086,136.575,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,3,1,0,14,0,8,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0
89,10130,1,13654.9,11606.7,968.98,319.66,155.312,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,2,0,0,0,15,1,0,2,0,0,0,0,0,0,0,0,0,0,2,20,5,1,1,0,3,0,16,4,18,0,2,0,0,2,0,0,0,20,0,0,0,1,0,0,0,2,1,1,1,3,2,0,1,0,4,0,0,0
90,10131,1,13685.8,13194.4,901.4639999999999,457.94800000000004,134.784,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,1,0,0,3,20,0,0,0,0,0,0,0,0,0,0,6,3,1,0,8,1,0,1,2,3,0,15,0,3,0,0,0,0,0,0,0,2,23,1,0,0,0,0,0,2,2,0,0,0,0,0,0,4,0,7,1,0,0
91,10132,1,13703.6,13473.9,893.1460000000001,483.14099999999996,131.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,17,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,0,0,0,7,0,0,0,1,0,0,0,0,0,1,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0,0,0
92,10133,1,13732.9,12635.4,927.944,405.027,140.359,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,3,0,2,0,12,1,0,0,1,0,0,0,0,0,0,8,3,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,2,0,0,0
93,10134,1,13729.6,14140.1,875.0189999999999,544.836,124.603,1,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,21,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0
94,10135,1,13789.8,11686.4,976.6310000000001,318.909,151.69899999999998,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,11,1,5,0,1,0,7,2,3,0,0,0,0,1,0,0,0,14,3,0,2,3,0,1,0,1,2,0,0,0,2,0,1,1,2,0,0,0
95,10136,1,13742.6,11793.6,967.237,330.509,150.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,1,0,0,0,7,1,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,1,0,0,0,0
96,10137,1,13788.1,13251.2,908.904,459.33099999999996,132.759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,2,0,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0
97,10138,1,13806.0,12992.9,920.2189999999999,434.713,135.25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,2,0,0,0,0,12,0,0,2,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,1,1,0,10,0,6,0,3,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0
98,10140,1,13833.6,13584.4,901.684,488.923,128.751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,1,0,0,0,6,1,5,1,0,0,0,4,0,0,1,1,4,0,0,0,0,0,8,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0
99,10142,1,13872.6,11902.5,973.35,333.39,147.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,10143,1,13872.6,12523.2,945.35,388.973,139.471,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,3,0,5,0,1,0,13,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,0
101,10144,1,13884.0,13987.4,894.115,525.511,124.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,14,1,1,0,0,1,0,0,0,0,0,10,1,0,1,0,0,0,1,2,3,0,0,0,0,0,1,0,1,0,0,0
102,10147,1,13926.3,13430.0,915.569,471.285,129.043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,8,0,1,0,0,0,8,0,0,0,0,1,0,0,0,0,0,28,3,0,0,0,0,0,4,3,2,0,0,0,1,0,0,0,0,1,0,0
103,10148,1,13939.3,11611.6,993.32,304.789,150.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,8,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,2,0,0,0
104,10149,1,13939.3,14203.5,893.518,544.565,121.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,20,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,1,0,8,1,0,0,1,0,0,0,0,1,0,32,2,0,2,0,0,0,1,2,1,0,0,0,3,0,1,1,2,0,0,0
105,10150,1,13936.0,12274.6,961.855,363.73400000000004,141.355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
106,10152,1,13988.0,13202.5,929.305,447.772,130.44299999999998,1,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,4,4,0,0,4,4,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,1,2,0,0,6,0,33,0,0,0,2,0,0,0,0,0,0,18,1,0,3,1,0,0,3,4,0,0,1,1,0,0,0,2,6,0,0,0
107,10153,1,14064.4,11564.5,1006.52,294.535,148.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,1,0,4,10,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,5,1,0,1,0,0,14,2,0,0,0,1,0,0,0,1,0,9,3,0,0,0,0,0,2,3,6,0,1,0,0,0,2,0,3,0,0,0
108,10154,1,14044.9,13605.5,920.993,484.26,125.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
109,10155,1,14048.1,12264.9,972.346,358.24,139.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110,10156,1,14080.6,12104.0,982.425,342.20599999999996,140.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,10158,1,14072.5,13277.2,934.56,452.13800000000003,128.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,5,0,0,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,3,0,0,0,1,1,0,1,0,2,2,0,0
112,10159,1,14082.3,12422.5,968.607,371.458,137.17700000000002,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,18,4,3,0,0,0,8,0,1,0,1,2,2,2,0,0,0,12,6,0,1,0,2,1,1,5,3,0,0,0,2,0,0,0,0,0,0,0
113,10160,1,14075.8,13972.7,912.919,518.619,121.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4,1,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0
114,10161,1,14095.3,13703.0,922.725,492.148,124.18799999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,4,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115,10162,1,14075.8,14158.0,907.883,536.48,120.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,2,11,3,0,0,0,0,0,0,0,0,0,1,3,0,1,0,6,1,1,0,0,0,14,2,0,0,0,0,0,0,0,0,2,15,2,0,1,1,0,0,1,2,1,0,3,0,0,0,2,1,6,0,0,0
116,10163,1,14139.1,13795.6,924.107,499.855,122.777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
117,10165,1,14226.9,12773.5,967.5189999999999,399.46,131.118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
118,10166,1,14332.5,13005.9,968.5369999999999,418.592,127.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,5,0,0,4,2,1,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,4,3,3,0,2,0,2,0,0,0,2,0,0,0
119,10167,1,14347.1,12537.9,987.915,373.343,131.481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,16,1,0,0,0,0,0,6,1,1,0,0,0,0,0,2,1,0,0,0,0
120,10168,1,14356.9,12255.1,1000.59,346.17800000000005,134.19899999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0
121,10169,1,14395.9,13543.7,956.2460000000001,469.069,121.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,10170,1,14400.8,14182.4,938.668,531.323,116.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,10171,1,14405.6,11549.9,1037.03,278.45,141.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,10172,1,14387.8,13670.5,951.575,481.595,120.59899999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
125,10173,1,14436.5,11819.6,1027.06,302.46,137.442,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,25,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0
126,10175,1,14550.3,14223.0,952.1489999999999,532.504,114.085,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
127,10176,1,14612.0,11415.0,1061.61,258.445,138.371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,11,0,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,23,3,0,1,0,0,0,1,5,5,0,0,0,0,0,2,0,3,0,0,0
128,10177,1,14628.3,13209.0,989.1060000000001,431.404,120.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,4,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0,1,4,1,3,1,0,1,0,0,0,0,1,0,0,0
129,10178,1,14577.9,12536.2,1009.12,366.874,127.529,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,0,8,0,1,0,21,1,1,0,0,1,0,0,0,2,0,18,4,0,1,0,0,1,0,5,2,0,0,0,0,0,0,0,2,0,0,0
130,10179,1,14610.4,13404.0,981.0160000000001,450.88,119.699,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,24,1,5,0,0,0,6,0,0,0,0,0,0,2,0,0,0,20,5,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,1,1,0,0
131,10180,1,14677.0,13457.6,985.6410000000001,454.92900000000003,118.32600000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,2,0,0,0,7,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0
132,10181,1,14665.6,12175.5,1031.91,329.749,129.22899999999998,0,0,0,8,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,1,39,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,8,0,0,0
133,10182,1,14681.9,11644.1,1056.93,278.074,134.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134,10183,1,14712.8,12615.9,1018.42,371.602,124.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,1,0,0,0,4,1,0,0,0,0,1,0,0,1,0,6,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
135,10185,1,14707.9,13872.0,976.447,495.29,114.76700000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,6,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,2,2,1,3,0,1,2,0,0,0,0,0,0,0,0
136,20019,1,11669.4,9703.2,921.967,318.70599999999996,172.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
137,20020,1,11682.4,9807.2,916.57,325.20099999999996,172.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,0,3,0,0,0,4,1,1,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,5,0,0,0
