,Alcam,Ank1,Ankrd55,B3galt1,Cdh9,Chodl,Cux2,Dlx1,Elfn1,Fam19a2,Fezf2,Foxp2,Gad2,Galnt14,Grin3a,Grm5,Kcnip4,Kcnk2,Kcnmb2,Ldb2,Lhx6,Lingo2,Mef2c,Mpped1,Npas1,Nr2f2,Nts,Parm1,Pcdh8,Pde1a,Prox1,Pvalb,Rorb,Satb2,Sema3e,Sez6,Slc32a1,Sv2c,Syndig1,Thsd7a,Tnni3k,Unc13c,x_um,y_um,z_um
131,2,0,0,7,0,0,0,0,2,0,0,1,0,0,0,6,2,1,0,0,0,0,3,14,0,0,0,0,0,24,0,4,0,0,0,3,0,0,1,0,1,0,11090.760806999999,5820.934729,41.207842
132,1,2,0,7,0,0,0,0,2,0,0,0,3,0,0,15,2,0,4,0,5,0,7,6,1,1,0,0,0,5,0,24,1,1,0,4,17,0,0,0,0,0,10639.04566,4217.411727000001,43.532003
133,1,2,0,5,0,1,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,4,11,0,0,0,0,0,7,0,3,0,0,0,0,0,0,2,3,2,1,10571.656026,5841.781204999999,31.113329999999998
134,2,0,0,8,0,0,0,0,1,0,1,3,0,0,0,12,0,1,0,2,0,0,3,24,0,0,0,0,0,28,1,4,1,1,0,13,1,1,4,1,0,0,10455.718687,4585.423962,35.033678
135,1,0,0,5,1,0,0,0,0,0,0,2,0,0,0,11,0,2,2,0,1,0,6,19,0,0,0,0,0,15,0,3,1,1,0,0,1,1,2,0,0,2,10863.120068,5115.243752,36.653993
136,1,3,0,11,0,0,2,0,3,0,2,16,0,3,0,15,0,6,0,5,0,0,17,20,0,0,1,2,0,29,0,2,0,2,3,21,3,1,3,0,0,0,13835.616962,4862.764241,36.932914000000004
137,5,36,1,5,2,0,14,6,1,3,1,0,44,0,2,23,11,3,9,2,18,0,40,23,0,0,0,2,0,2,4,107,0,5,2,3,52,0,0,1,0,0,13682.177046,5626.935059,39.723203000000005
138,0,1,0,1,1,0,1,2,0,1,1,2,2,0,4,3,0,1,0,3,0,0,9,4,0,1,1,0,2,7,0,1,0,5,0,3,2,0,0,0,0,0,13322.007644,5438.084977,32.143383
139,2,1,0,8,1,0,0,0,2,1,6,3,2,1,3,8,0,8,0,3,0,0,12,9,0,1,1,0,0,20,0,2,0,6,2,13,0,0,0,1,0,0,13264.000452,4757.592422,38.409760999999996
140,1,0,3,6,0,0,3,0,1,0,1,8,1,10,0,9,2,3,0,8,1,0,18,13,0,0,1,5,0,11,7,0,1,8,0,9,1,0,0,0,0,0,12766.357578000001,4527.21097,43.771695
141,8,3,1,6,2,0,1,1,1,1,1,3,2,10,0,18,4,6,0,8,0,1,43,18,1,0,0,4,0,19,1,1,0,16,11,8,2,0,4,0,0,0,12653.742398,5524.434552000001,31.501288
142,3,0,1,8,1,0,1,1,1,0,1,2,1,4,3,16,4,4,0,11,0,0,39,12,0,2,0,1,0,20,2,2,0,11,8,10,1,0,3,0,0,1,12519.246121,5139.810967,23.287118
143,1,1,0,3,0,0,1,0,0,1,3,0,1,5,0,6,0,8,0,7,0,0,16,13,0,1,0,1,1,12,0,2,0,10,1,20,0,1,1,0,0,0,12412.269557,4577.79306,40.071831
144,1,2,0,5,0,0,1,0,2,1,1,3,0,0,0,11,0,10,0,2,0,0,17,6,0,0,0,1,0,3,0,1,1,6,5,9,2,0,0,0,1,0,12249.704723,5822.302375,42.251661
145,2,0,0,5,1,0,0,0,2,0,3,0,0,16,0,10,5,1,0,6,0,0,20,11,0,0,0,0,1,9,0,0,0,8,2,4,0,0,4,0,0,0,13156.835428,4293.731838000001,42.73401
146,2,1,0,7,2,1,0,0,0,1,3,4,1,2,0,5,1,4,1,10,0,0,13,13,0,1,0,1,0,16,0,1,0,11,3,17,3,1,1,1,0,0,13116.360411,5517.09959,48.65084
147,19,15,2,2,0,5,4,14,19,1,5,2,73,22,17,8,1,4,0,3,10,3,11,24,0,0,1,2,24,35,0,3,0,7,3,2,40,1,7,0,1,0,13437.149975999999,5141.371445000001,40.155875
148,2,3,1,2,0,0,0,0,0,0,0,0,2,2,1,4,3,0,1,1,1,0,9,3,1,1,0,1,2,2,0,1,1,8,1,6,2,0,1,1,0,1,13005.209756999999,5099.594061,38.506659
149,0,4,0,1,0,0,0,0,0,0,3,8,1,1,0,11,1,4,0,2,0,0,14,5,0,0,0,1,0,9,0,3,2,6,1,8,0,0,1,2,0,0,12314.413926000001,5321.089074,45.400571
150,0,4,0,7,0,0,2,0,0,0,1,1,3,2,1,3,1,3,1,2,1,0,4,1,0,0,0,1,0,2,2,7,0,2,1,2,0,0,1,0,1,0,13379.743072,5737.514454,42.771974
151,3,0,0,6,4,0,0,0,1,1,0,0,1,6,0,11,4,1,0,5,0,0,46,27,0,0,0,0,0,17,1,0,0,13,1,0,0,0,6,0,0,0,15675.525149000001,5294.541123,32.587599
152,4,0,1,2,1,1,0,0,2,0,0,0,0,2,0,10,3,3,0,2,0,0,25,8,0,0,0,0,0,10,1,2,0,2,0,2,0,0,3,0,0,1,15488.642530000001,4731.6869560000005,25.847584
153,2,0,0,3,2,0,0,0,1,1,1,3,0,0,0,2,0,4,0,1,1,0,14,12,1,0,0,2,0,16,1,0,0,0,2,7,1,0,4,0,0,0,15338.399328,5702.6973,34.915268
154,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,18,6,0,0,0,1,0,13,1,0,0,5,1,3,0,1,0,1,0,0,15360.088467,4512.435679,30.882587
155,9,0,0,2,1,0,0,0,0,1,1,0,1,5,0,5,1,0,0,2,0,0,28,14,0,0,0,0,1,12,0,0,0,8,1,1,0,0,2,0,0,1,14904.851927000002,5112.591524,42.885703
156,3,2,0,6,2,1,1,0,3,0,3,3,4,1,1,12,0,19,0,1,0,0,35,25,0,1,0,5,1,19,0,1,0,4,1,21,0,0,3,0,0,0,14750.343593000001,5463.122102,38.18963
157,1,0,1,5,0,0,0,0,0,1,6,4,2,0,0,12,1,5,0,0,3,0,41,12,0,0,0,1,0,22,0,0,0,1,4,12,2,0,0,0,0,0,14524.043174,4525.064711,37.183741
158,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,11,0,6,0,1,0,0,15,12,0,0,0,0,0,22,0,0,0,2,0,5,0,0,0,0,0,0,14480.221522,4258.094454,45.615109999999994
159,7,0,0,6,0,0,0,0,2,0,0,0,3,1,0,11,3,3,0,2,0,0,21,15,1,0,1,0,1,13,1,7,0,3,1,3,3,0,1,4,1,1,14379.170616999998,5542.126558,40.320204
160,7,0,1,8,6,1,0,1,3,0,0,0,0,8,0,17,4,2,0,5,1,0,18,18,0,1,0,1,0,18,2,1,0,3,1,1,1,0,8,1,1,0,15173.899119,5345.263161999999,43.278645000000004
161,2,0,0,3,0,0,0,0,2,0,0,2,1,0,0,8,0,3,1,1,1,0,14,6,0,0,0,1,0,9,0,0,0,0,1,2,2,0,0,0,0,0,15880.799179,5892.805993999999,41.767768
162,0,1,0,4,1,0,0,0,1,0,1,1,2,0,0,16,0,7,0,3,0,0,24,19,0,0,2,1,0,14,0,1,0,0,1,11,0,0,4,0,0,0,15806.513574,5655.108986,37.466556
163,0,0,2,2,0,0,0,0,2,0,1,0,0,0,1,7,1,4,0,1,1,0,13,10,0,0,0,0,0,11,0,1,1,1,0,3,1,0,1,0,0,0,14738.788314,4730.7700700000005,44.707341
164,2,0,0,0,0,0,0,0,0,1,1,4,1,0,0,4,1,5,0,1,0,0,30,18,0,0,0,0,0,18,1,0,0,1,1,6,0,0,0,0,0,0,15110.800219,4605.530413,47.278762
165,3,0,0,3,1,0,0,0,2,0,2,0,0,0,0,4,1,1,0,0,1,0,13,7,1,0,0,0,1,10,1,1,0,1,0,1,1,0,0,0,0,0,14894.459684,5881.571939,52.229409000000004
166,1,1,0,7,0,0,7,2,1,0,11,4,122,2,1,25,0,7,0,2,0,0,19,25,0,3,0,2,5,1,6,4,0,3,0,17,35,15,0,0,0,0,16382.85487,5820.273545,43.314834999999995
167,9,2,0,3,5,0,1,0,0,0,0,1,0,19,1,12,3,1,0,1,0,0,13,2,1,5,0,2,10,18,0,1,0,27,1,1,0,0,0,0,0,0,16279.183213999999,5404.313636999999,34.260077
168,2,2,2,0,0,2,0,0,0,0,0,0,1,0,0,6,2,0,0,3,2,0,26,5,0,0,0,7,0,3,0,2,1,6,1,5,1,0,0,0,0,0,17025.619791999998,7217.874319,32.741461
169,0,2,0,2,0,0,0,0,0,2,3,3,1,3,1,16,4,3,0,0,0,0,14,7,0,0,0,0,0,5,0,1,0,6,3,5,0,0,0,0,0,0,16811.001306000002,6894.168124,33.238849
170,7,3,0,5,1,0,1,1,3,1,1,0,4,1,3,13,6,5,0,13,2,1,87,12,4,2,0,3,0,6,1,6,0,15,6,6,1,0,7,1,0,0,16716.474928,7893.115525,39.168282
171,0,4,2,2,1,0,2,0,2,1,0,0,0,1,0,4,0,2,0,1,0,0,6,3,0,0,0,4,0,5,2,2,0,6,1,0,1,0,0,0,0,0,16568.831033000002,6462.683793,37.412952000000004
172,23,4,1,5,9,2,51,2,3,5,2,2,6,7,2,16,3,3,3,2,0,0,71,8,0,3,1,5,11,7,0,4,1,32,6,2,2,3,2,1,1,1,16473.337425,7517.142653,48.797478000000005
173,1,2,2,10,2,0,3,1,2,0,5,16,3,1,3,11,2,8,0,3,0,0,34,21,1,0,0,1,0,35,0,1,5,6,4,29,1,0,3,0,0,1,16267.264747,6683.757200999999,40.433121
174,2,1,0,1,0,0,1,0,1,0,2,5,0,12,1,3,1,2,0,3,0,0,12,7,1,0,0,1,0,4,0,3,0,5,6,0,0,0,2,0,0,0,16165.097393,7971.333234999999,50.088107
175,2,0,0,4,0,0,0,0,1,0,1,2,2,0,0,1,1,2,0,0,0,0,11,11,1,0,0,0,0,7,1,4,0,7,1,10,1,0,2,1,0,0,16156.353688,7053.859095000001,39.281298
176,2,2,1,1,0,0,4,1,4,0,1,1,4,2,2,1,1,2,0,4,2,5,14,8,0,0,1,1,0,4,0,4,0,3,1,3,2,0,1,1,0,0,16458.748591,7182.676542,40.069922
177,5,4,0,5,1,0,0,0,2,0,1,2,2,1,1,13,5,1,0,6,0,0,32,28,0,0,0,4,0,14,0,4,1,19,6,6,0,0,5,0,0,1,16646.324438,6664.159277000001,42.944228
178,7,18,2,1,0,0,8,3,2,0,0,1,57,3,19,9,15,3,9,2,10,1,19,15,20,0,0,1,0,2,0,5,0,6,1,3,44,0,1,4,1,1,16785.159698,7306.627848,50.214734
179,1,2,0,7,0,0,0,0,2,0,1,1,2,1,1,4,3,1,0,2,0,0,9,7,0,0,0,1,0,6,0,2,0,1,0,3,0,0,1,0,0,0,17025.4411,7998.11897,49.493313
180,3,4,0,5,2,0,4,0,0,0,0,0,15,1,0,5,0,1,0,0,0,0,9,7,0,0,0,1,2,1,0,3,0,3,0,0,1,1,0,0,0,0,17167.479401,7881.758934,41.563543
181,3,0,0,4,0,1,0,0,0,0,1,0,0,7,0,4,1,1,0,0,0,0,9,5,0,0,0,1,0,4,0,0,0,5,4,0,0,0,2,0,0,0,16403.469727,6181.1391109999995,45.372106
182,6,7,0,7,1,0,2,0,0,1,0,0,6,8,0,14,4,1,0,6,3,2,55,28,0,0,0,4,2,9,1,21,0,12,14,10,8,1,4,0,1,0,15735.479647999999,7235.362745,52.546236
183,0,3,1,3,0,0,0,0,3,0,0,7,1,3,0,10,0,3,0,8,0,1,18,15,0,0,0,1,0,7,2,1,1,7,3,12,0,0,0,3,0,0,15741.514784,6524.725027,41.349375
184,6,2,0,7,1,0,2,0,3,0,5,1,0,2,0,3,0,1,0,1,0,0,5,6,0,1,1,2,0,3,1,7,0,9,2,4,1,0,2,0,0,0,15555.518012,6909.462789,44.241101
185,5,6,2,2,1,0,3,1,3,0,9,5,7,6,9,14,2,10,2,13,1,0,41,21,1,0,0,8,0,6,2,8,2,11,6,12,9,0,6,0,0,2,15479.158647,7548.683693999999,48.784453000000006
186,0,3,3,12,3,0,0,0,1,0,9,9,1,3,1,11,1,14,0,8,2,1,47,22,1,0,1,4,0,42,0,0,3,10,13,35,2,0,5,0,0,0,15221.088097999998,6799.081238,42.967797
187,2,2,0,9,2,0,1,0,2,0,2,4,14,4,0,9,3,5,0,2,1,0,33,14,2,0,2,5,1,12,1,30,0,13,10,15,4,1,3,1,0,0,15307.827428999999,7218.58035,43.693784
188,0,2,0,2,0,1,0,0,1,0,1,1,1,0,1,6,1,2,0,2,0,0,11,5,0,1,0,1,1,2,0,1,2,3,3,1,1,0,0,1,0,0,15018.298764,6250.1924770000005,41.3173
189,1,0,0,0,1,0,0,0,1,0,0,1,3,1,0,4,0,1,1,6,0,0,6,8,1,0,2,2,0,8,0,2,1,9,0,4,1,0,2,0,0,0,14847.722935,7966.745739,46.236625
190,5,7,1,11,5,0,2,3,0,0,0,1,4,10,0,9,3,2,0,4,2,0,28,12,1,0,1,1,0,7,7,9,0,18,5,3,4,0,7,2,0,3,14706.001390000001,7321.865005,43.489501000000004
191,4,11,0,4,0,0,1,2,2,2,2,1,8,2,4,8,0,2,2,4,1,0,19,9,0,1,0,2,0,4,2,27,1,10,0,2,8,1,1,2,1,4,14677.162897999999,7651.340184000001,42.149601000000004
192,2,0,0,4,3,1,0,1,2,4,1,1,4,2,5,4,0,1,0,1,0,1,14,13,0,0,1,2,0,7,3,5,0,7,4,3,0,0,1,1,1,0,14528.809812000001,6797.286942,45.460584000000004
193,3,0,2,9,0,0,0,0,1,0,1,0,0,4,2,9,3,0,0,7,0,0,27,11,0,0,0,1,0,9,0,1,0,14,6,4,1,0,4,0,0,0,14458.13695,6296.782893,39.716188
194,3,2,0,10,3,0,1,3,2,0,8,6,1,2,0,12,2,19,0,12,0,0,26,29,0,1,0,4,0,23,1,12,1,11,10,35,3,0,9,2,0,0,14318.544156,7341.236271,49.770939
195,0,3,1,5,0,0,1,0,0,3,1,1,0,1,0,6,0,3,0,0,0,0,10,6,0,0,0,1,1,2,1,6,1,6,0,3,2,0,1,0,0,0,14141.448672999999,6476.130528,46.760606
196,13,16,2,10,2,0,1,3,9,0,1,0,31,12,20,25,5,10,6,1,9,0,29,45,29,0,0,2,0,4,0,5,2,7,8,1,39,1,4,1,0,0,15783.637703999999,7883.652735,57.09917900000001
197,8,28,2,2,4,1,4,4,0,6,0,0,49,3,0,27,9,11,2,2,10,2,73,25,0,1,1,8,0,2,1,140,0,10,11,2,49,0,6,0,0,0,15554.389088,7239.498931,47.551778000000006
198,0,1,0,2,0,0,1,0,1,0,2,5,1,0,0,7,0,3,0,1,0,0,7,5,0,1,0,1,1,6,0,0,0,5,0,5,0,0,1,0,0,0,15902.416487999999,6652.182465999999,39.228592
199,2,2,1,5,0,2,6,0,2,0,2,3,0,3,0,7,1,5,0,1,0,0,15,13,1,1,1,1,1,16,4,7,0,3,3,5,1,0,4,0,0,0,14393.747399000002,6567.592314,59.899469999999994
200,6,2,0,13,5,0,2,0,0,1,1,0,5,14,3,8,5,3,1,5,0,3,28,20,0,0,1,2,0,11,1,3,2,40,12,6,1,1,10,1,0,1,14276.516896000001,7803.739364,58.348805000000006
201,4,3,0,9,0,0,1,0,5,0,6,9,3,2,1,11,2,5,1,4,2,0,26,18,0,1,1,0,0,13,1,3,1,3,3,10,4,0,3,0,0,0,15324.521091999999,6542.84871,50.273315999999994
202,15,36,7,8,7,0,8,2,3,4,0,1,39,1,2,31,2,2,4,4,9,0,45,35,0,1,0,22,3,5,1,184,0,6,10,8,64,1,5,3,0,1,14978.934652000002,7505.740781,68.85557299999999
203,6,1,0,3,0,0,1,0,0,0,1,0,3,2,1,15,1,0,0,1,0,0,15,3,0,0,0,0,0,11,0,2,0,9,1,3,0,0,1,0,0,0,13892.495337,6568.827616,37.119174
204,12,23,4,5,0,0,0,0,3,7,0,0,28,0,1,10,1,2,3,4,4,0,29,11,0,0,0,9,2,5,1,112,1,4,2,0,46,0,1,0,0,0,13793.946737999999,7438.457514,33.098067
205,2,1,0,7,4,0,2,1,2,1,5,10,2,2,4,8,3,13,0,4,2,0,32,33,1,0,1,1,1,22,1,2,2,8,13,32,0,0,5,1,1,2,13563.833598,6921.262687,37.887477000000004
206,5,6,1,10,3,0,1,2,2,1,2,9,9,3,2,4,2,10,3,2,1,0,38,10,0,0,1,3,1,19,3,9,2,10,3,27,10,0,5,1,0,0,13497.168269999998,7269.932114,49.192928
207,1,9,0,2,1,0,4,0,1,1,1,0,9,0,1,15,0,1,1,0,0,0,5,5,0,0,0,0,0,0,0,13,0,4,0,3,4,0,1,0,0,0,13380.701546,6192.369496,31.465421000000003
208,1,0,0,1,1,0,1,1,1,0,4,1,1,1,2,5,0,3,0,0,0,0,8,3,0,1,0,0,1,8,0,4,0,0,0,3,1,0,0,2,0,0,13131.52565,6684.855115,40.802081
209,3,5,0,10,7,0,0,0,1,0,8,11,1,1,3,24,3,5,1,7,1,0,65,28,0,0,0,6,0,30,1,4,0,11,9,22,0,0,5,0,1,0,12870.729744,6435.715492,39.695243
210,1,1,0,3,0,0,2,0,0,0,2,12,4,1,2,11,2,16,0,3,3,0,29,16,0,0,0,1,0,40,0,4,0,7,9,31,2,1,6,0,1,1,12958.454584000001,6942.600489,39.27382
211,1,4,0,6,1,0,0,0,0,0,2,3,0,2,0,2,1,1,0,2,2,0,11,12,0,0,0,0,0,4,1,0,0,15,0,1,1,0,0,0,0,0,12799.397906999999,6177.189668,35.480763
212,10,1,0,9,1,0,0,0,0,1,0,2,3,3,4,8,6,10,0,2,0,1,38,20,0,1,0,2,1,8,1,12,1,17,6,9,7,1,9,1,0,0,12686.281867,7680.90895,38.475518
213,2,2,0,1,1,0,0,0,3,0,1,0,1,2,0,0,2,1,0,3,0,0,17,12,0,0,0,2,0,9,0,2,0,7,6,5,4,1,2,0,1,1,12544.001872,7439.595873,40.502228
214,2,3,0,6,1,0,0,0,1,0,4,11,1,1,2,6,1,12,1,7,0,0,28,30,0,1,0,1,0,19,0,2,3,8,4,27,2,0,6,0,0,1,12444.464842,7173.3285049999995,45.026009
215,2,4,1,9,2,1,0,0,2,0,4,15,0,1,0,19,2,18,0,15,0,0,51,35,0,0,0,2,1,31,0,2,2,9,9,39,2,0,6,1,0,0,12503.143178,6506.1082369999995,39.889803
216,0,1,0,7,1,1,2,1,3,2,3,7,6,3,0,9,3,7,0,4,0,0,18,13,2,0,0,3,0,9,2,7,1,6,3,22,3,0,5,1,0,1,12173.20917,6742.708554000001,52.276619000000004
217,27,1,0,1,5,0,3,1,0,0,0,1,3,8,1,19,7,3,0,5,0,0,67,13,0,8,0,1,15,20,0,3,0,26,2,2,1,2,4,3,0,2,12248.941141,7790.833809999999,48.058934
218,6,1,0,2,0,1,8,0,1,2,1,0,2,3,2,6,1,0,0,1,0,1,18,5,0,1,0,1,0,7,4,3,0,11,4,3,1,3,0,0,0,0,12143.141796,7092.949248000001,55.900452
219,3,1,0,2,1,0,1,0,0,1,0,0,0,10,0,6,0,1,0,2,0,0,11,0,0,0,0,3,1,6,0,4,0,9,3,0,1,0,6,1,0,1,13897.813326,7236.249196,47.806956
220,13,3,2,6,0,0,0,0,0,2,1,0,1,5,1,11,2,11,0,8,0,0,42,12,0,0,0,2,0,29,0,3,0,11,1,9,0,1,2,0,1,0,12287.095636,7536.224324,43.370166
221,2,8,1,12,4,1,0,0,1,0,5,7,1,3,1,22,7,21,1,19,0,0,39,31,0,1,0,4,0,37,1,5,1,19,5,33,3,0,9,0,1,0,13506.784094999999,6526.617231,47.789718
222,3,5,1,2,0,0,0,0,1,3,0,2,4,4,3,8,0,5,1,1,1,1,11,8,0,0,0,3,0,10,0,10,0,5,2,3,4,0,1,0,0,1,13128.113398000001,7883.581279000001,56.251525
223,2,0,0,1,0,3,0,0,2,0,1,2,0,1,1,5,2,3,0,3,1,0,10,9,0,0,0,0,0,7,0,3,0,7,4,0,0,0,3,0,0,0,12133.360847,7454.207186,47.390392999999996
224,1,3,0,4,2,1,2,0,1,1,2,8,1,1,0,8,0,5,0,5,0,0,18,22,0,1,0,3,1,11,0,5,0,7,4,15,0,2,0,1,0,0,12550.048365,6835.670063,49.046564000000004
225,11,31,0,3,0,0,8,4,1,5,4,1,48,2,3,22,6,2,5,1,5,0,28,10,0,0,0,4,0,8,0,95,0,5,1,1,51,0,0,0,1,0,13512.04651,7497.721956999999,58.192921
226,2,4,0,6,0,0,0,1,5,1,3,11,3,2,5,5,1,8,0,2,0,0,42,20,0,1,0,4,0,21,0,15,1,8,8,14,1,0,10,0,0,0,13089.325686,7275.830076,55.496975
227,3,4,0,3,0,0,3,2,2,0,2,1,5,4,0,6,2,2,0,0,1,0,17,7,1,0,0,1,0,3,0,10,0,7,1,5,7,0,6,0,1,1,13548.597344999998,7764.559443000001,54.986295999999996
228,0,2,0,5,0,0,0,0,0,1,0,0,13,5,0,5,2,0,0,5,1,0,15,5,1,0,0,0,0,7,0,25,0,5,3,1,29,0,3,0,0,0,11740.218352,7836.824842,41.41782
229,0,2,0,15,1,0,1,1,2,0,3,4,0,3,0,6,2,0,0,6,2,0,10,20,1,0,0,1,0,18,2,5,0,2,1,19,3,2,5,0,0,0,11670.736595999999,6467.927199000001,45.184726
230,6,3,0,6,1,0,1,0,0,0,0,4,0,6,2,4,1,0,0,3,2,0,4,3,2,0,0,0,0,12,0,1,0,0,0,1,3,0,2,0,0,0,11559.321851,6822.142120999999,41.891536
231,2,4,0,2,1,0,1,0,1,0,0,1,0,8,0,11,4,3,0,4,0,0,12,12,0,0,0,0,0,16,1,5,0,5,3,9,1,0,6,1,0,1,11160.957455,7913.3681799999995,54.957468999999996
232,2,20,0,7,0,0,2,0,1,2,0,14,3,2,0,16,4,2,3,5,0,0,15,28,0,0,0,2,0,19,1,60,0,4,2,26,26,0,5,0,0,0,10970.920831,7064.615164,38.585361999999996
233,14,1,0,5,2,0,2,0,0,0,1,2,1,10,0,16,2,1,0,5,0,0,12,11,0,1,0,3,0,13,0,6,0,7,0,6,2,0,5,1,0,0,10850.971669,6222.600614,47.259415000000004
234,3,4,0,16,1,0,3,0,2,0,2,16,0,3,4,16,2,7,0,10,0,0,14,24,0,0,0,2,0,29,2,24,2,1,2,30,4,0,8,1,2,1,10688.666363,6655.732711,45.880895
235,2,7,1,9,2,0,2,2,3,0,1,5,0,1,1,18,1,3,0,4,0,0,7,22,0,0,0,4,0,21,3,12,2,2,0,17,2,0,3,2,0,1,10258.030208,6636.449249,39.152755
236,8,1,0,3,0,0,1,0,0,0,0,2,0,8,0,11,0,1,0,1,0,0,6,8,0,1,0,0,3,15,0,4,0,1,1,7,0,0,3,0,0,0,10396.074071,6221.0994439999995,46.2805
237,10,2,0,10,0,1,0,0,0,0,8,0,0,19,1,27,5,2,1,11,0,0,12,12,2,0,0,2,0,29,0,1,0,4,3,12,0,1,15,1,0,0,10190.765940000001,7167.523293000001,42.265485
238,5,2,1,4,0,0,0,0,1,1,0,2,1,6,0,5,0,0,0,3,0,0,8,5,1,0,0,1,0,5,1,2,0,4,3,5,0,0,4,0,1,0,11778.42725,7414.762377,59.5507
239,2,2,0,11,0,0,0,1,1,0,0,10,0,0,3,10,2,1,0,9,1,0,4,18,0,0,0,0,0,20,2,30,1,1,0,22,7,0,9,2,0,0,10969.435137999999,6727.103345,37.182192
240,0,1,0,1,0,0,0,0,1,0,0,14,1,0,0,11,1,0,0,2,0,0,7,14,0,0,0,2,0,18,0,8,0,1,1,9,0,0,0,0,0,0,11246.002606,6874.758343,44.420607000000004
241,8,15,0,10,2,1,5,4,1,0,4,7,5,6,1,12,3,3,7,1,10,0,13,18,1,0,0,2,0,11,1,94,0,5,5,27,38,0,2,2,0,0,10736.355818,7062.069073000001,43.735334
242,16,7,0,3,1,1,10,0,0,6,0,0,1,4,1,9,5,0,2,2,0,0,27,1,2,1,0,3,4,2,0,47,7,12,2,3,14,6,3,0,0,1,11179.375834999999,7552.899995000001,62.340129000000005
243,1,2,0,2,0,0,0,0,2,0,0,3,0,1,3,9,2,1,2,5,0,0,0,9,0,0,0,2,0,7,1,2,0,2,0,11,3,1,2,0,0,0,10694.64901,7955.7312090000005,54.490651
244,1,5,0,4,1,0,2,0,0,0,0,0,5,3,0,7,4,7,0,5,0,0,15,5,1,0,0,0,0,3,1,13,0,4,4,3,18,0,5,0,0,0,11511.081482,7906.290104000001,50.255559999999996
245,1,2,0,3,2,0,2,0,1,0,3,3,0,0,1,3,0,2,0,1,0,0,5,10,0,0,0,0,0,15,0,3,0,0,1,20,0,0,2,0,0,0,11760.2663,7074.371732,56.05452
246,3,5,0,8,1,0,2,0,1,0,0,1,0,7,1,3,1,0,0,3,2,0,3,8,0,0,0,4,0,6,0,17,5,3,0,2,4,1,2,0,1,0,10615.899348,7530.737066,49.617763000000004
247,5,5,0,5,1,0,1,0,4,0,1,1,0,5,0,9,3,0,0,10,0,0,4,23,0,0,0,2,0,19,0,2,1,1,0,3,3,0,7,0,0,0,10430.521692,7209.813515000001,53.015464
248,5,2,0,1,1,0,0,1,0,0,0,2,1,3,0,9,0,0,0,0,0,0,20,12,0,0,0,0,0,6,0,0,0,12,2,0,0,0,6,0,0,0,9859.813295,7546.985437,45.215578
249,1,2,0,5,1,0,0,0,0,0,2,2,0,2,1,1,1,3,0,2,2,0,6,15,1,0,0,0,0,6,0,4,0,6,5,8,3,0,2,0,0,0,9810.628164,6417.797753,40.136726
250,4,5,0,2,0,0,1,0,0,1,0,0,3,2,0,5,0,1,1,2,0,0,9,11,0,1,0,1,0,5,0,1,3,7,2,3,1,1,0,1,0,2,9611.475325,7836.589295000001,50.308603000000005
251,19,2,0,11,1,0,4,0,2,0,0,1,18,10,11,26,6,5,2,6,8,0,57,34,9,1,1,3,0,11,0,4,2,18,12,11,11,1,5,1,0,0,9302.29993,6585.188654,37.656132
252,1,4,0,3,0,0,2,1,0,0,2,0,0,0,1,7,0,1,0,2,0,0,13,8,0,0,0,0,0,7,0,3,0,3,3,7,0,0,3,1,0,0,9245.193337,6233.210222,44.547209
253,12,4,0,10,0,0,0,0,2,0,3,7,1,0,0,16,2,8,0,6,0,0,53,26,0,1,0,3,0,19,0,1,2,15,9,13,0,0,6,1,0,0,8984.448806999999,6686.834836,40.22443
254,15,20,1,2,2,0,3,0,0,1,0,1,16,2,0,15,1,2,3,0,9,1,48,13,0,0,0,17,0,10,0,83,0,20,11,3,18,1,4,1,0,0,8528.500664,7043.0061829999995,41.453063
255,3,2,1,2,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,11,7,0,0,0,1,0,7,1,11,0,6,2,0,5,1,3,0,1,0,8385.609536,7535.412658,48.179229
256,4,0,0,5,2,1,0,0,0,0,2,6,4,1,0,3,5,10,0,2,0,1,37,16,0,0,0,2,0,19,1,4,3,7,7,14,0,0,5,0,1,0,8227.390926,7185.401754,47.397886
257,0,6,0,1,0,0,0,0,1,0,9,2,2,1,1,1,3,7,0,5,0,0,26,11,0,0,1,2,0,14,0,1,0,10,5,17,2,1,2,0,0,0,8883.985047,7967.284113,46.017109000000005
258,3,0,0,2,0,0,0,0,0,0,0,6,0,3,1,4,1,1,0,4,1,0,9,2,0,0,0,1,0,7,0,3,0,8,4,3,1,0,0,0,0,0,9868.569076,7813.199774,46.884116
259,2,5,0,6,0,0,5,0,2,0,3,4,3,2,7,13,3,5,0,5,1,0,25,12,0,0,1,1,0,5,3,3,0,7,4,13,0,0,8,1,0,0,8235.646854999999,6844.51053,47.19059
260,8,21,2,9,0,0,18,14,5,0,3,2,51,6,33,27,10,7,9,10,17,0,105,40,18,0,0,2,1,9,1,8,1,20,15,11,68,0,5,1,0,2,9359.918908,7354.6689799999995,48.806387
