"sample_name","Class_label","Class_id","Class_color","Correlation","DifferenceBetweenTopTwoCorrelations"
"X2466","L5 IT",5,"#00FF00",0.941561448123138,0.162049019661543
"X2467","L5 IT",5,"#00FF00",0.832337271752131,0.333803876061514
"X2468","L5 IT",5,"#00FF00",0.789820967848699,0.129490392046616
"X2469","L4",4,"#00979D",0.973712570139792,0.376941997144535
"X2470","L4",4,"#00979D",0.803575611119048,0.173440247609283
"X2471","L5 IT",5,"#00FF00",0.863782581532499,0.14703661717037
"X2472","L5 PT_1",7,"#0000FF",0.848429164539319,0.113937805148046
"X2473","L4",4,"#00979D",0.888044393453605,0.388701921946026
"X2474","L5 PT_1",7,"#0000FF",0.804142456155924,0.00133113846103017
"X2475","L5 IT",5,"#00FF00",0.776930144844682,0.0597701836969255
"X2476","L5 IT",5,"#00FF00",0.80356888437578,0.251169455534681
"X2477","L4",4,"#00979D",0.902889504562206,0.474852978062916
"X2478","Pvalb_3",19,"#D6221D",0.810426948159566,0.0736316353593151
"X2479","L4",4,"#00979D",0.979293465229945,0.373728895537784
"X2480","L5 PT_2",8,"#29E043",0.874060103248835,0.237870507324975
"X2481","L4",4,"#00979D",0.974469671996148,0.408572086715376
"X2482","L5 IT",5,"#00FF00",0.568158302272381,0.0869398852860601
"X2483","Sncg_1",21,"#A700FF",0.769595300759019,0.027764458873261
"X2484","L5 IT",5,"#00FF00",0.890614111901783,0.189388958915006
"X2485","L5 IT",5,"#00FF00",0.979461070835637,0.229854728214002
"X2486","Pvalb_2",18,"#ED4C50",0.916324706292674,0.0430698532363982
"X2487","L5 IT",5,"#00FF00",0.79861772903763,0.205601253883513
"X2488","L4",4,"#00979D",0.841278845144375,0.227405976781256
"X2489","L4",4,"#00979D",0.910858139379021,0.275158954638924
"X2490","L4",4,"#00979D",0.902653137112524,0.185609253998653
"X2491","L5 NP",6,"#008F39",0.733150552640201,0.115008785689742
"X2492","VLMC",32,"#6B8059",0.588860601117445,0.0525685530908834
"X2493","L4",4,"#00979D",0.825248282625989,0.14434235913268
"X2494","L4",4,"#00979D",0.943984675558693,0.386840368613426
"X2495","L5 IT",5,"#00FF00",0.864082105670152,0.147582676279543
"X2496","Pvalb_3",19,"#D6221D",0.904747928775046,0.121827272084538
"X2497","L4",4,"#00979D",0.771748698433233,0.119006910778935
"X2498","L5 IT",5,"#00FF00",0.843722280669396,0.196723053613015
"X2499","L5 PT_2",8,"#29E043",0.849604969733041,0.190590911902995
"X2500","L4",4,"#00979D",0.810658498674048,0.334136020250712
"X2501","L4",4,"#00979D",0.844546259053267,0.155501018744171
"X2502","Lamp5_2",14,"#FFA388",0.494833925982078,0.0108990480204975
"X2503","L5 IT",5,"#00FF00",0.895969286676574,0.273326566717131
"X2504","L4",4,"#00979D",0.709967448331822,0.160940447651683
"X2505","L5 IT",5,"#00FF00",0.760118703805206,0.215750870949235
"X2506","L4",4,"#00979D",0.791325297673086,0.247683384809692
"X2507","L4",4,"#00979D",0.851703463784246,0.250453294412213
"X2508","L4",4,"#00979D",0.793284891871536,0.294058790335558
"X2509","L5 IT",5,"#00FF00",0.895098571945459,0.241875920368831
"X2510","L5 IT",5,"#00FF00",0.746783265824279,0.141756061106655
"X2511","L4",4,"#00979D",0.882577245663283,0.200329295436418
"X2512","L5 IT",5,"#00FF00",0.955749154288702,0.0925950535261069
"X2513","L4",4,"#00979D",0.860279747044431,0.109433554088336
"X2514","L5 IT",5,"#00FF00",0.922189374492128,0.260499462498605
"X2515","L5 PT_2",8,"#29E043",0.975127093919569,0.339620594365268
"X2516","L4",4,"#00979D",0.968056484038971,0.363211996173411
"X2517","L4",4,"#00979D",0.895571915096409,0.425702205782762
"X2518","L4",4,"#00979D",0.743051331267866,0.141517538030572
"X2519","L4",4,"#00979D",0.882742518691811,0.307598705135161
"X2520","L5 PT_1",7,"#0000FF",0.742111596907235,0.0622304058958764
"X2521","L4",4,"#00979D",0.741081301813151,0.271084766342278
"X2522","L4",4,"#00979D",0.973726051989874,0.377369712926275
"X2523","L5 IT",5,"#00FF00",0.911060892531657,0.223580238054964
"X2524","L4",4,"#00979D",0.965772389575734,0.298093747406155
"X2525","L5 PT_2",8,"#29E043",0.794302750282391,0.180503198137749
"X2526","L5 PT_1",7,"#0000FF",0.844027543253078,0.2123682560759
"X2527","L4",4,"#00979D",0.911277344301455,0.339508869411165
"X2528","L5 PT_2",8,"#29E043",0.886011289908815,0.143691696150424
"X2529","Sncg_1",21,"#A700FF",0.946221829139481,0.0532262367850274
"X2530","L4",4,"#00979D",0.882349286543557,0.157280842176943
"X2531","L4",4,"#00979D",0.787880856768236,0.173341682483651
"X2532","Sst_3",25,"#BF9F00",0.877777207270186,0.0620954319642709
"X2533","L4",4,"#00979D",0.817031003137758,0.138750260230037
"X2534","L5 IT",5,"#00FF00",0.832807032390956,0.15370953789669
"X2535","L5 NP",6,"#008F39",0.652935975875488,0.205020914562762
"X2536","L5 IT",5,"#00FF00",0.71272360168904,0.0267397242095579
"X2537","L5 IT",5,"#00FF00",0.696812543342069,0.10553690185024
"X2538","Pvalb_3",19,"#D6221D",0.85083564071667,0.0558412390500167
"X2539","L5 IT",5,"#00FF00",0.863291222540046,0.253802878001986
"X2540","L5 PT_2",8,"#29E043",0.922590538779973,0.257994149207182
"X2541","L4",4,"#00979D",0.968607116099915,0.362441028624471
"X2542","L4",4,"#00979D",0.957638251201612,0.345690280608702
"X2543","L4",4,"#00979D",0.862064661536401,0.146579964861794
"X2544","L4",4,"#00979D",0.863765847023897,0.170827469270033
"X2545","Sst_2",24,"#FFDF11",0.789787180268784,0.0625651381482339
"X2546","L5 PT_2",8,"#29E043",0.716833119022494,0.0355109207240467
"X2547","L4",4,"#00979D",0.861403789763364,0.371639310664128
"X2548","L4",4,"#00979D",0.984604724874881,0.419617742051835
"X2549","L5 IT",5,"#00FF00",0.889619184722868,0.14345116767943
"X2550","L5 IT",5,"#00FF00",0.672116385279216,0.0559888296659199
"X2551","Sst_1",23,"#802600",0.811177482277561,0.0735591829602051
"X2552","Sst_3",25,"#BF9F00",0.925077032486264,0.167980437826975
"X2553","L4",4,"#00979D",0.741134014704904,0.125565763575484
"X2554","L5 IT",5,"#00FF00",0.673770533980257,0.157772611476191
"X2555","L5 PT_2",8,"#29E043",0.965149097710237,0.322526325225589
"X2556","L5 IT",5,"#00FF00",0.722686081461314,0.131129533609867
"X2557","L4",4,"#00979D",0.977985511577165,0.357653186935807
"X2558","L4",4,"#00979D",0.95053616624268,0.249921937448887
"X2559","L5 PT_2",8,"#29E043",0.902084772729199,0.217153155442583
"X2560","L5 PT_2",8,"#29E043",0.905300926539918,0.220167678663132
"X2561","L5 IT",5,"#00FF00",0.941314605922065,0.113719705088995
"X2562","Sst_3",25,"#BF9F00",0.688394084535138,0.0386898272472935
"X2563","L4",4,"#00979D",0.882681772012261,0.212319969483325
"X2564","Astro",1,"#665C47",0.875944027124043,0.414821184260881
"X2565","L4",4,"#00979D",0.808934119217763,0.239680810050004
"X2566","Astro",1,"#665C47",0.349406139000883,0.052213189967411
"X2567","L5 PT_2",8,"#29E043",0.815637232438479,0.171493376186892
"X2568","L4",4,"#00979D",0.715594151898162,0.277587966465674
"X2569","L4",4,"#00979D",0.930761893574366,0.363124674016274
"X2570","L5 IT",5,"#00FF00",0.80738047727018,0.0349315269942547
"X2571","L5 IT",5,"#00FF00",0.781319608736668,0.00420163074839197
"X2572","L4",4,"#00979D",0.86014152455075,0.243051631886763
"X2573","L4",4,"#00979D",0.821534249025847,0.136801679173899
"X2574","Pvalb_3",19,"#D6221D",0.974009457559229,0.122535714112102
"X2575","L4",4,"#00979D",0.636174998441345,0.209119368414808
"X2576","L5 IT",5,"#00FF00",0.77023831984768,0.12206812540124
"X2577","L4",4,"#00979D",0.596145399707246,0.133445687798495
"X2578","L4",4,"#00979D",0.646157994085976,0.0121258296413875
"X2579","L5 PT_2",8,"#29E043",0.82706547406562,0.173562926824807
"X2580","Sst_3",25,"#BF9F00",0.875696334258054,0.0823892584761193
"X2581","Sst_3",25,"#BF9F00",0.861606632686868,0.0829122639077818
"X2582","L4",4,"#00979D",0.7667512445398,0.147777767605445
"X2583","Pvalb_3",19,"#D6221D",0.826676023539656,0.0857590088375887
"X2584","L5 IT",5,"#00FF00",0.664795678628652,0.219405937654856
"X2585","L5 PT_2",8,"#29E043",0.493967806892969,0.0971827085374258
"X2586","L4",4,"#00979D",0.810430451802423,0.33141272311015
"X2587","Astro",1,"#665C47",0.407055412073506,0.0361737825077012
"X2588","Sst_4",26,"#FFFF00",0.747819687517993,0.0485235409179841
"X2589","Sst_3",25,"#BF9F00",0.71572326486589,0.0446948984344906
"X2590","L5 PT_2",8,"#29E043",0.668675951137965,0.132716659432744
"X2591","L5 IT",5,"#00FF00",0.942864883787846,0.0938627075174516
"X2592","L4",4,"#00979D",0.982831432899507,0.375117970856586
"X2593","L4",4,"#00979D",0.943195070833898,0.345168278557262
"X2594","L4",4,"#00979D",0.886137508152495,0.310400740552383
"X2595","L2/3 IT",3,"#7AE6AB",0.804586866677485,0.131984317921143
"X2596","Pvalb_2",18,"#ED4C50",0.785996223816169,0.0238499482896608
"X2597","Sst_3",25,"#BF9F00",0.825971789469994,0.160242264179068
"X2598","L4",4,"#00979D",0.815216380446737,0.130060657539675
"X2599","L4",4,"#00979D",0.483955964553991,0.0167102800515083
"X2600","L2/3 IT",3,"#7AE6AB",0.903214823692964,0.304674039224979
"X2601","L4",4,"#00979D",0.967367263920917,0.361643631120988
"X2602","L4",4,"#00979D",0.955107866992693,0.302385517477152
"X2603","Astro",1,"#665C47",0.348952463291494,0.0384066077603928
"X2604","Sncg_1",21,"#A700FF",0.726912484341249,0.0371251493218459
"X2605","L4",4,"#00979D",0.972671282897696,0.370554938047736
"X2606","Vip_2",29,"#992E81",0.940925595000046,0.175649800518566
"X2607","Pvalb_3",19,"#D6221D",0.887945179900027,0.0869670835447782
"X2608","Pvalb_3",19,"#D6221D",0.976846373674336,0.137346490893192
"X2609","Pvalb_3",19,"#D6221D",0.680957039580673,0.00720578850529796
"X2610","Pvalb_2",18,"#ED4C50",0.929832591242042,0.0668429841494658
"X2611","L4",4,"#00979D",0.823140930027287,0.279103919883087
"X2612","Pvalb_3",19,"#D6221D",0.893293886352651,0.0257394198994166
"X2613","L4",4,"#00979D",0.896789519387219,0.217978751219718
"X2614","L4",4,"#00979D",0.977536720498517,0.374822933572247
"X2615","L4",4,"#00979D",0.819795649911296,0.121686037249257
"X2616","L2/3 IT",3,"#7AE6AB",0.533369123254624,0.0922960674046445
"X2617","L2/3 IT",3,"#7AE6AB",0.955184538967269,0.305034119392989
"X2618","L2/3 IT",3,"#7AE6AB",0.948513164212114,0.333691139581871
"X2619","L2/3 IT",3,"#7AE6AB",0.781091285905835,0.0811838499481989
"X2620","L4",4,"#00979D",0.869533221956614,0.173543399219413
"X2621","L4",4,"#00979D",0.891345461908252,0.347466944787919
"X2622","L2/3 IT",3,"#7AE6AB",0.882054669963513,0.0735765707731717
"X2623","L2/3 IT",3,"#7AE6AB",0.877916472709586,0.042409383569099
"X2624","L4",4,"#00979D",0.791865157994674,0.000970992762138856
"X2625","L2/3 IT",3,"#7AE6AB",0.826051770277278,0.020918058303788
"X2626","L2/3 IT",3,"#7AE6AB",0.941213415321547,0.283877654795297
"X2627","L4",4,"#00979D",0.668160169317148,0.031900275808261
"X2628","Vip_4",31,"#756FB3",0.763990005521739,0.0343766053084363
"X2629","L2/3 IT",3,"#7AE6AB",0.879665279140382,0.332046297842749
"X2630","L2/3 IT",3,"#7AE6AB",0.948443802837608,0.301106715872649
"X2631","L2/3 IT",3,"#7AE6AB",0.8983060508708,0.188546261674421
"X2632","L4",4,"#00979D",0.862267693847123,0.330177185810394
"X2633","Pvalb_1",17,"#FF197F",0.884975766805003,0.00126981836184792
"X2634","L2/3 IT",3,"#7AE6AB",0.848854517567317,0.288097363689495
"X2635","L4",4,"#00979D",0.972016344707209,0.333245052086185
"X2636","L2/3 IT",3,"#7AE6AB",0.789240507998891,0.0361836939599502
"X2637","L4",4,"#00979D",0.97400278039123,0.395722152674927
"X2638","L4",4,"#00979D",0.805977129574953,0.288318680909804
"X2639","L2/3 IT",3,"#7AE6AB",0.892721227996504,0.351410695750605
"X2640","L2/3 IT",3,"#7AE6AB",0.781340406855961,0.177998311424666
"X2641","L2/3 IT",3,"#7AE6AB",0.952555636207325,0.305931979663068
"X2642","Pvalb_2",18,"#ED4C50",0.604370691832767,0.0538315909029145
"X2643","L2/3 IT",3,"#7AE6AB",0.78802375459448,0.0825043080202047
"X2644","Lamp5_2",14,"#FFA388",0.780400751388815,0.43294563155061
"X2645","L2/3 IT",3,"#7AE6AB",0.855195077811371,0.142028412334449
"X2646","L2/3 IT",3,"#7AE6AB",0.912677119076748,0.228148995818537
"X2647","Pvalb_3",19,"#D6221D",0.807312971954484,0.00738261087990433
"X2648","L4",4,"#00979D",0.819576808142535,0.169765898098311
"X2649","L2/3 IT",3,"#7AE6AB",0.949737066885461,0.326329858863484
"X2650","L2/3 IT",3,"#7AE6AB",0.873762807072955,0.112338728813534
"X2651","L2/3 IT",3,"#7AE6AB",0.883799291591432,0.284825266374349
"X2652","Sst_3",25,"#BF9F00",0.943215272337678,0.1758908616257
"X2653","L2/3 IT",3,"#7AE6AB",0.945884412243485,0.260316611238884
"X2654","L4",4,"#00979D",0.820798844581845,0.0663268473635859
"X2655","L4",4,"#00979D",0.93391600110974,0.293515819296999
"X2656","L4",4,"#00979D",0.92385852818351,0.251317287218544
"X2657","L2/3 IT",3,"#7AE6AB",0.917777084175781,0.25317255054348
"X2658","L4",4,"#00979D",0.952950833197071,0.39080959539038
"X2659","L4",4,"#00979D",0.646767988852666,0.0452301998719725
"X2660","Astro",1,"#665C47",0.645960310871675,0.0609728222175521
"X2661","L2/3 IT",3,"#7AE6AB",0.767944844125259,0.136168277105
"X2662","L2/3 IT",3,"#7AE6AB",0.891981141681511,0.198000680105932
"X2663","Pvalb_3",19,"#D6221D",0.81283462574409,0.0332684588751252
"X2664","L4",4,"#00979D",0.76431868957429,0.0205805173206423
"X2665","L2/3 IT",3,"#7AE6AB",0.905032376913001,0.211518389476678
"X2666","L4",4,"#00979D",0.970446489803655,0.325457103279893
"X2667","L4",4,"#00979D",0.847576100214574,0.0833434560975015
"X2668","L4",4,"#00979D",0.906399496800977,0.317312919391935
"X2669","L4",4,"#00979D",0.910672308083245,0.211757913650949
"X2670","L2/3 IT",3,"#7AE6AB",0.820609879491767,0.111634473981527
"X2671","L4",4,"#00979D",0.733594106043042,0.0355881285446399
"X2672","VLMC",32,"#6B8059",0.700795239969849,0.360667784379265
"X2673","L4",4,"#00979D",0.895762789414091,0.263892442963884
"X2674","L4",4,"#00979D",0.876406096695811,0.276528634147618
"X2675","Pvalb_3",19,"#D6221D",0.898081185473442,0.101052157755599
"X2676","L2/3 IT",3,"#7AE6AB",0.95919082454951,0.32390840445776
"X2677","L2/3 IT",3,"#7AE6AB",0.779313176186587,0.078773322845878
"X2678","L6 IT_2",10,"#5100FF",0.710364735006133,0.136249973769991
"X2679","L4",4,"#00979D",0.890432536200307,0.397771230847008
"X2680","L2/3 IT",3,"#7AE6AB",0.883276502841402,0.206695019196581
"X2681","L4",4,"#00979D",0.680610286513631,0.0600148340371375
"X2682","Pvalb_3",19,"#D6221D",0.911554931189524,0.0429684601062392
"X2683","L2/3 IT",3,"#7AE6AB",0.951320275601577,0.317521315662978
"X2684","L4",4,"#00979D",0.887780659273433,0.201344980734505
"X2685","L4",4,"#00979D",0.812832128146086,0.109739135484136
"X2686","L2/3 IT",3,"#7AE6AB",0.87625092177265,0.196478183539408
"X2687","Pvalb_3",19,"#D6221D",0.957799522815016,0.0652013106181037
"X2688","Pvalb_3",19,"#D6221D",0.92339753032698,0.107891508509185
"X2689","L2/3 IT",3,"#7AE6AB",0.947693743177939,0.29574320763372
"X2690","L4",4,"#00979D",0.813270326554788,0.394793806528057
"X2691","L2/3 IT",3,"#7AE6AB",0.891081890286931,0.0797539517925192
"X2692","L2/3 IT",3,"#7AE6AB",0.896101214973556,0.262552387811678
"X2693","L2/3 IT",3,"#7AE6AB",0.76804452738906,0.0800796981698529
"X2694","L2/3 IT",3,"#7AE6AB",0.895651340468436,0.0944667766467585
"X2695","L4",4,"#00979D",0.64411425253401,0.0736495061531979
"X2696","L4",4,"#00979D",0.966332124880724,0.356176207699926
"X2697","L4",4,"#00979D",0.837473914591119,0.180298807693242
"X2698","L2/3 IT",3,"#7AE6AB",0.951536401198766,0.30030241549355
"X2699","L4",4,"#00979D",0.815773293383695,0.122582884089246
"X2700","L2/3 IT",3,"#7AE6AB",0.895418144692957,0.190261298728325
"X2701","L4",4,"#00979D",0.854362882265019,0.225481362760578
"X2702","Pvalb_2",18,"#ED4C50",0.670560298009672,0.0596268009431501
"X2703","L2/3 IT",3,"#7AE6AB",0.925970904182501,0.22875093601346
"X2704","L4",4,"#00979D",0.935548154176592,0.253555464163597
"X2705","L2/3 IT",3,"#7AE6AB",0.852551836454737,0.341019484554611
"X2706","L2/3 IT",3,"#7AE6AB",0.888278609484919,0.150912088970458
"X2707","L2/3 IT",3,"#7AE6AB",0.926940400356564,0.248018820980612
"X2708","L4",4,"#00979D",0.883251288384705,0.265552450148795
"X2709","Sncg_1",21,"#A700FF",0.939014989292066,0.0476913195258243
"X2710","VLMC",32,"#6B8059",0.782987584186262,0.300455001578085
"X2711","L2/3 IT",3,"#7AE6AB",0.932552206311966,0.269136602815183
"X2712","L2/3 IT",3,"#7AE6AB",0.91320429779341,0.255142682583259
"X2713","L2/3 IT",3,"#7AE6AB",0.952765777196066,0.335567878236855
"X2714","L2/3 IT",3,"#7AE6AB",0.951237950891766,0.312197555830486
"X2715","Pvalb_3",19,"#D6221D",0.900390909296118,0.068112378275163
"X2716","L2/3 IT",3,"#7AE6AB",0.771819971728033,0.0658709468214539
"X2717","Lamp5_2",14,"#FFA388",0.565759470128075,0.036576164053694
"X2718","L2/3 IT",3,"#7AE6AB",0.906661102607988,0.27665526638649
"X2719","L2/3 IT",3,"#7AE6AB",0.775509301539478,0.0824977589137189
"X2720","Lamp5_2",14,"#FFA388",0.745359628704275,0.354633783426447
"X2721","VLMC",32,"#6B8059",0.782987584186262,0.300455001578085
"X2722","L2/3 IT",3,"#7AE6AB",0.956298977976991,0.309813650951702
"X2723","L2/3 IT",3,"#7AE6AB",0.853631415233767,0.32802413693413
"X2724","L2/3 IT",3,"#7AE6AB",0.915859402515586,0.250412206187567
"X2725","Pvalb_3",19,"#D6221D",0.972597045732956,0.0531980596914876
"X2726","L4",4,"#00979D",0.843203749572051,0.152180274252351
"X2727","L2/3 IT",3,"#7AE6AB",0.838837692474473,0.0647943355607477
"X2728","Pvalb_3",19,"#D6221D",0.865956380195469,0.0365892124228773
"X2729","L4",4,"#00979D",0.924278969702778,0.341433308927842
"X2730","L4",4,"#00979D",0.876424382963134,0.238170647067536
"X2731","L5 IT",5,"#00FF00",0.827621055360412,0.125334442052215
"X2732","L4",4,"#00979D",0.675057834993883,0.113940603800683
"X2733","L2/3 IT",3,"#7AE6AB",0.588556515594791,0.0498314339034807
"X2734","L2/3 IT",3,"#7AE6AB",0.904909115840603,0.216473099456295
"X2735","L2/3 IT",3,"#7AE6AB",0.891245481620751,0.29005827872424
"X2736","Vip_3",30,"#FF4DC1",0.679378634713616,0.0728456284104694
"X2737","Vip_3",30,"#FF4DC1",0.723787519318388,0.0651366857680812
"X2738","L2/3 IT",3,"#7AE6AB",0.897385973022886,0.195151016949692
"X2739","L2/3 IT",3,"#7AE6AB",0.854825052722534,0.16255031494058
"X2740","L2/3 IT",3,"#7AE6AB",0.948433374309391,0.328251548316155
"X2741","L2/3 IT",3,"#7AE6AB",0.77047364733236,0.112164840963522
"X2742","L4",4,"#00979D",0.850090839966495,0.0272229426586279
"X2743","L2/3 IT",3,"#7AE6AB",0.808679194320873,0.155177467286398
"X2744","L4",4,"#00979D",0.684395468871059,0.0820762894258596
"X2745","L4",4,"#00979D",0.979897639168515,0.354670239437876
"X2746","L4",4,"#00979D",0.839125551839912,0.188750509473237
"X2747","L4",4,"#00979D",0.745378133527648,0.236041370144653
"X2748","L4",4,"#00979D",0.813624557289944,0.0765396083920373
"X2749","L6 IT_2",10,"#5100FF",0.83890016127455,0.138530033573116
"X2750","L4",4,"#00979D",0.892649973493809,0.186602425413908
"X2751","L2/3 IT",3,"#7AE6AB",0.894689681915275,0.23747258300953
"X2752","L4",4,"#00979D",0.767374198952697,0.0383786066697892
"X2753","Lamp5_2",14,"#FFA388",0.886701194400669,0.246742454239758
"X2754","L2/3 IT",3,"#7AE6AB",0.789482529232813,0.239150700554472
"X2755","Astro",1,"#665C47",0.708236502491786,0.260579530564992
"X2756","L4",4,"#00979D",0.678033633859361,0.0143172984778422
"X2757","L4",4,"#00979D",0.939466493370973,0.275819761397152
"X2758","L2/3 IT",3,"#7AE6AB",0.954061106945331,0.308532926333961
"X2759","L2/3 IT",3,"#7AE6AB",0.944504430480845,0.328396716487888
"X2760","L4",4,"#00979D",0.740449399686061,0.153115972167064
"X2761","Sst_2",24,"#FFDF11",0.737191656072341,0.0273707254459284
"X2762","L4",4,"#00979D",0.833524825475617,0.121530411267772
"X2763","L4",4,"#00979D",0.978695050826108,0.387402889683105
"X2764","VLMC",32,"#6B8059",0.782987584186262,0.300455001578085
"X2765","L2/3 IT",3,"#7AE6AB",0.74655631840835,0.00857648961407431
"X2766","L2/3 IT",3,"#7AE6AB",0.648043946148354,0.0329156527762056
"X2767","L2/3 IT",3,"#7AE6AB",0.820072520113921,0.142211451045751
"X2768","L4",4,"#00979D",0.96849684330849,0.308200024978107
"X2769","L2/3 IT",3,"#7AE6AB",0.939961438723381,0.270394921081773
"X2770","L4",4,"#00979D",0.963323594830658,0.340986832571676
"X2771","L2/3 IT",3,"#7AE6AB",0.874675805997566,0.180453772960449
"X2772","L2/3 IT",3,"#7AE6AB",0.697533809990206,0.0253433715946433
"X2773","L4",4,"#00979D",0.851786061304138,0.176479505065121
